Year	Party	State	Member	Ticker	Action	Value	Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
41	2014	D	NY	Owens, Bill	SYY	Sold	8000	2014-05-12	0.00625	NA	-0.02147	-0.03364	NA
42	2014	D	NY	Owens, Bill	T	Sold	8000	2014-05-12	0.00663	0.00927	NA	-0.03726	-0.10551
43	2014	D	NY	Owens, Bill	T	Sold	8000	2014-05-12	0.00265	0.02425	NA	NA	NA
44	2014	D	NY	Owens, Bill	T	Purchased	32500	2014-05-12	-0.02776	-0.01901	0.01327	0.00965	-0.08653
45	2014	D	NY	Owens, Bill	T	Sold	8000	2014-05-12	-0.01466	NA	-0.07067	-0.03858	NA
46	2014	D	NY	Owens, Bill	TWC	Sold	8000	2014-05-12	0.03033	0.00914	NA	NA	NA
47	2014	D	NY	Owens, Bill	TWX	Purchased	32500	2014-05-12	0.01389	-0.08604	-0.09262	-0.09053	NA
48	2014	D	NY	Owens, Bill	XON	Sold	8000	2014-05-12	0.02694	0.04967	NA	NA	NA
49	2014	D	NY	Owens, Bill	XON	Purchased	8000	2014-05-12	0.03473	0.0052	-0.25039	-0.19609	-0.40059
50	2014	D	NY	Owens, Bill	XON	Sold	8000	2014-05-12	0.07616	NA	0.59754	0.38322	NA
